# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-12-01 20:07:14 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11475800 SF EEL R A LEGGETT CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11475800
#            TS   parameter     statistic     Description
#         11705       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	11705_00060_00003	11705_00060_00003_cd
USGS	11475800	1979-07-04	77	A
USGS	11475800	1979-07-05	75	A
USGS	11475800	1979-07-06	73	A
USGS	11475800	1979-07-07	72	A
USGS	11475800	1979-07-08	70	A
USGS	11475800	1979-07-09	72	A
USGS	11475800	1979-07-10	89	A
USGS	11475800	1979-07-11	88	A
USGS	11475800	1979-07-12	75	A
USGS	11475800	1979-07-13	67	A
USGS	11475800	1979-07-14	63	A
USGS	11475800	1979-07-15	59	A
USGS	11475800	1979-07-16	57	A
USGS	11475800	1979-07-17	55	A
USGS	11475800	1979-07-18	52	A
USGS	11475800	1979-07-19	50	A
USGS	11475800	1979-07-20	49	A
USGS	11475800	1979-07-21	47	A
USGS	11475800	1979-07-22	47	A
USGS	11475800	1979-07-23	47	A
USGS	11475800	1979-07-24	46	A
USGS	11475800	1979-07-25	44	A
USGS	11475800	1979-07-26	43	A
USGS	11475800	1979-07-27	42	A
USGS	11475800	1979-07-28	41	A
USGS	11475800	1979-07-29	41	A
USGS	11475800	1979-07-30	40	A
USGS	11475800	1979-07-31	40	A
USGS	11475800	1979-08-01	39	A
USGS	11475800	1979-08-02	39	A
USGS	11475800	1979-08-03	38	A
USGS	11475800	1979-08-04	37	A
USGS	11475800	1979-08-05	36	A
USGS	11475800	1979-08-06	35	A
USGS	11475800	1979-08-07	35	A
USGS	11475800	1979-08-08	34	A
USGS	11475800	1979-08-09	34	A
USGS	11475800	1979-08-10	31	A
USGS	11475800	1979-08-11	30	A
USGS	11475800	1979-08-12	29	A
USGS	11475800	1979-08-13	29	A
USGS	11475800	1979-08-14	29	A
USGS	11475800	1979-08-15	30	A
USGS	11475800	1979-08-16	31	A
USGS	11475800	1979-08-17	30	A
USGS	11475800	1979-08-18	29	A
USGS	11475800	1979-08-19	29	A
USGS	11475800	1979-08-20	29	A
USGS	11475800	1979-08-21	29	A
USGS	11475800	1979-08-22	29	A
USGS	11475800	1979-08-23	29	A
USGS	11475800	1979-08-24	29	A
USGS	11475800	1979-08-25	28	A
USGS	11475800	1979-08-26	26	A
USGS	11475800	1979-08-27	26	A
USGS	11475800	1979-08-28	27	A
USGS	11475800	1979-08-29	27	A
USGS	11475800	1979-08-30	27	A
USGS	11475800	1979-08-31	28	A
USGS	11475800	1979-09-01	31	A
USGS	11475800	1979-09-02	41	A
USGS	11475800	1979-09-03	46	A
USGS	11475800	1979-09-04	41	A
USGS	11475800	1979-09-05	37	A
USGS	11475800	1979-09-06	33	A
USGS	11475800	1979-09-07	32	A
USGS	11475800	1979-09-08	30	A
USGS	11475800	1979-09-09	29	A
USGS	11475800	1979-09-10	27	A
USGS	11475800	1979-09-11	28	A
USGS	11475800	1979-09-12	27	A
USGS	11475800	1979-09-13	25	A
USGS	11475800	1979-09-14	25	A
USGS	11475800	1979-09-15	24	A
USGS	11475800	1979-09-16	23	A
USGS	11475800	1979-09-17	22	A
USGS	11475800	1979-09-18	22	A
USGS	11475800	1979-09-19	22	A
USGS	11475800	1979-09-20	22	A
USGS	11475800	1979-09-21	22	A
USGS	11475800	1979-09-22	21	A
USGS	11475800	1979-09-23	21	A
USGS	11475800	1979-09-24	21	A
USGS	11475800	1979-09-25	21	A
USGS	11475800	1979-09-26	22	A
USGS	11475800	1979-09-27	22	A
USGS	11475800	1979-09-28	21	A
USGS	11475800	1979-09-29	21	A
USGS	11475800	1979-09-30	21	A
USGS	11475800	1979-10-01	20	A
USGS	11475800	1979-10-02	20	A
USGS	11475800	1979-10-03	20	A
USGS	11475800	1979-10-04	20	A
USGS	11475800	1979-10-05	20	A
USGS	11475800	1979-10-06	20	A
USGS	11475800	1979-10-07	20	A
USGS	11475800	1979-10-08	21	A
USGS	11475800	1979-10-09	21	A
USGS	11475800	1979-10-10	21	A
USGS	11475800	1979-10-11	22	A
USGS	11475800	1979-10-12	22	A
USGS	11475800	1979-10-13	24	A
USGS	11475800	1979-10-14	28	A
USGS	11475800	1979-10-15	50	A
USGS	11475800	1979-10-16	45	A
USGS	11475800	1979-10-17	43	A
USGS	11475800	1979-10-18	55	A
USGS	11475800	1979-10-19	74	A
USGS	11475800	1979-10-20	115	A
USGS	11475800	1979-10-21	185	A
USGS	11475800	1979-10-22	160	A
USGS	11475800	1979-10-23	200	A
USGS	11475800	1979-10-24	300	A
USGS	11475800	1979-10-25	3900	A
USGS	11475800	1979-10-26	1030	A
USGS	11475800	1979-10-27	602	A
USGS	11475800	1979-10-28	445	A
USGS	11475800	1979-10-29	355	A
USGS	11475800	1979-10-30	298	A
USGS	11475800	1979-10-31	270	A
USGS	11475800	1979-11-01	236	A
USGS	11475800	1979-11-02	256	A
USGS	11475800	1979-11-03	1660	A
USGS	11475800	1979-11-04	1260	A
USGS	11475800	1979-11-05	1320	A
USGS	11475800	1979-11-06	3230	A
USGS	11475800	1979-11-07	2940	A
USGS	11475800	1979-11-08	1430	A
USGS	11475800	1979-11-09	1110	A
USGS	11475800	1979-11-10	867	A
USGS	11475800	1979-11-11	715	A
USGS	11475800	1979-11-12	609	A
USGS	11475800	1979-11-13	529	A
USGS	11475800	1979-11-14	472	A
USGS	11475800	1979-11-15	440	A
USGS	11475800	1979-11-16	3160	A
USGS	11475800	1979-11-17	2990	A
USGS	11475800	1979-11-18	1680	A
USGS	11475800	1979-11-19	1280	A
USGS	11475800	1979-11-20	1070	A
USGS	11475800	1979-11-21	905	A
USGS	11475800	1979-11-22	2340	A
USGS	11475800	1979-11-23	2280	A
USGS	11475800	1979-11-24	3820	A
USGS	11475800	1979-11-25	3290	A
USGS	11475800	1979-11-26	2910	A
USGS	11475800	1979-11-27	1840	A
USGS	11475800	1979-11-28	1460	A
USGS	11475800	1979-11-29	1230	A
USGS	11475800	1979-11-30	1070	A
USGS	11475800	1979-12-01	937	A
USGS	11475800	1979-12-02	830	A
USGS	11475800	1979-12-03	736	A
USGS	11475800	1979-12-04	655	A
USGS	11475800	1979-12-05	599	A
USGS	11475800	1979-12-06	557	A
USGS	11475800	1979-12-07	521	A
USGS	11475800	1979-12-08	483	A
USGS	11475800	1979-12-09	452	A
USGS	11475800	1979-12-10	427	A
USGS	11475800	1979-12-11	402	A
USGS	11475800	1979-12-12	381	A
USGS	11475800	1979-12-13	365	A
USGS	11475800	1979-12-14	350	A
USGS	11475800	1979-12-15	336	A
USGS	11475800	1979-12-16	322	A
USGS	11475800	1979-12-17	307	A
USGS	11475800	1979-12-18	296	A
USGS	11475800	1979-12-19	420	A
USGS	11475800	1979-12-20	510	A
USGS	11475800	1979-12-21	978	A
USGS	11475800	1979-12-22	797	A
USGS	11475800	1979-12-23	1080	A
USGS	11475800	1979-12-24	2300	A
USGS	11475800	1979-12-25	2730	A
USGS	11475800	1979-12-26	1890	A
USGS	11475800	1979-12-27	1420	A
USGS	11475800	1979-12-28	1180	A
USGS	11475800	1979-12-29	1050	A
USGS	11475800	1979-12-30	1440	A
USGS	11475800	1979-12-31	2950	A
USGS	11475800	1980-01-01	2120	A
USGS	11475800	1980-01-02	1610	A
USGS	11475800	1980-01-03	1340	A
USGS	11475800	1980-01-04	1160	A
USGS	11475800	1980-01-05	1040	A
USGS	11475800	1980-01-06	935	A
USGS	11475800	1980-01-07	804	A
USGS	11475800	1980-01-08	715	A
USGS	11475800	1980-01-09	938	A
USGS	11475800	1980-01-10	1500	A
USGS	11475800	1980-01-11	2990	A
USGS	11475800	1980-01-12	17800	A
USGS	11475800	1980-01-13	18800	A
USGS	11475800	1980-01-14	13900	A
USGS	11475800	1980-01-15	8070	A
USGS	11475800	1980-01-16	5330	A
USGS	11475800	1980-01-17	4190	A
USGS	11475800	1980-01-18	3050	A
USGS	11475800	1980-01-19	2330	A
USGS	11475800	1980-01-20	1880	A
USGS	11475800	1980-01-21	1580	A
USGS	11475800	1980-01-22	1360	A
USGS	11475800	1980-01-23	1190	A
USGS	11475800	1980-01-24	1060	A
USGS	11475800	1980-01-25	958	A
USGS	11475800	1980-01-26	850	A
USGS	11475800	1980-01-27	764	A
USGS	11475800	1980-01-28	708	A
USGS	11475800	1980-01-29	640	A
USGS	11475800	1980-01-30	582	A
USGS	11475800	1980-01-31	542	A
USGS	11475800	1980-02-01	507	A
USGS	11475800	1980-02-02	517	A
USGS	11475800	1980-02-03	3650	A
USGS	11475800	1980-02-04	2180	A
USGS	11475800	1980-02-05	1600	A
USGS	11475800	1980-02-06	1390	A
USGS	11475800	1980-02-07	1150	A
USGS	11475800	1980-02-08	1010	A
USGS	11475800	1980-02-09	882	A
USGS	11475800	1980-02-10	792	A
USGS	11475800	1980-02-11	729	A
USGS	11475800	1980-02-12	661	A
USGS	11475800	1980-02-13	609	A
USGS	11475800	1980-02-14	559	A
USGS	11475800	1980-02-15	529	A
USGS	11475800	1980-02-16	695	A
USGS	11475800	1980-02-17	5110	A
USGS	11475800	1980-02-18	9900	A
USGS	11475800	1980-02-19	9290	A
USGS	11475800	1980-02-20	7230	A
USGS	11475800	1980-02-21	5530	A
USGS	11475800	1980-02-22	5110	A
USGS	11475800	1980-02-23	3910	A
USGS	11475800	1980-02-24	3050	A
USGS	11475800	1980-02-25	2580	A
USGS	11475800	1980-02-26	2070	A
USGS	11475800	1980-02-27	2870	A
USGS	11475800	1980-02-28	5520	A
USGS	11475800	1980-02-29	3820	A
USGS	11475800	1980-03-01	2880	A
USGS	11475800	1980-03-02	2250	A
USGS	11475800	1980-03-03	1860	A
USGS	11475800	1980-03-04	1640	A
USGS	11475800	1980-03-05	3250	A
USGS	11475800	1980-03-06	3420	A
USGS	11475800	1980-03-07	2570	A
USGS	11475800	1980-03-08	1970	A
USGS	11475800	1980-03-09	1660	A
USGS	11475800	1980-03-10	1440	A
USGS	11475800	1980-03-11	1290	A
USGS	11475800	1980-03-12	1140	A
USGS	11475800	1980-03-13	1380	A
USGS	11475800	1980-03-14	4290	A
USGS	11475800	1980-03-15	3550	A
USGS	11475800	1980-03-16	2480	A
USGS	11475800	1980-03-17	1920	A
USGS	11475800	1980-03-18	1650	A
USGS	11475800	1980-03-19	1390	A
USGS	11475800	1980-03-20	1250	A
USGS	11475800	1980-03-21	1200	A
USGS	11475800	1980-03-22	1050	A
USGS	11475800	1980-03-23	999	A
USGS	11475800	1980-03-24	857	A
USGS	11475800	1980-03-25	830	A
USGS	11475800	1980-03-26	753	A
USGS	11475800	1980-03-27	687	A
USGS	11475800	1980-03-28	629	A
USGS	11475800	1980-03-29	578	A
USGS	11475800	1980-03-30	536	A
USGS	11475800	1980-03-31	504	A
USGS	11475800	1980-04-01	480	A
USGS	11475800	1980-04-02	453	A
USGS	11475800	1980-04-03	433	A
USGS	11475800	1980-04-04	596	A
USGS	11475800	1980-04-05	1930	A
USGS	11475800	1980-04-06	1820	A
USGS	11475800	1980-04-07	1390	A
USGS	11475800	1980-04-08	1130	A
USGS	11475800	1980-04-09	1270	A
USGS	11475800	1980-04-10	1080	A
USGS	11475800	1980-04-11	954	A
USGS	11475800	1980-04-12	833	A
USGS	11475800	1980-04-13	744	A
USGS	11475800	1980-04-14	706	A
USGS	11475800	1980-04-15	644	A
USGS	11475800	1980-04-16	573	A
USGS	11475800	1980-04-17	523	A
USGS	11475800	1980-04-18	491	A
USGS	11475800	1980-04-19	467	A
USGS	11475800	1980-04-20	655	A
USGS	11475800	1980-04-21	761	A
USGS	11475800	1980-04-22	587	A
USGS	11475800	1980-04-23	519	A
USGS	11475800	1980-04-24	486	A
USGS	11475800	1980-04-25	460	A
USGS	11475800	1980-04-26	440	A
USGS	11475800	1980-04-27	417	A
USGS	11475800	1980-04-28	397	A
USGS	11475800	1980-04-29	377	A
USGS	11475800	1980-04-30	361	A
USGS	11475800	1980-05-01	337	A
USGS	11475800	1980-05-02	328	A
USGS	11475800	1980-05-03	313	A
USGS	11475800	1980-05-04	297	A
USGS	11475800	1980-05-05	285	A
USGS	11475800	1980-05-06	277	A
USGS	11475800	1980-05-07	266	A
USGS	11475800	1980-05-08	260	A
USGS	11475800	1980-05-09	354	A
USGS	11475800	1980-05-10	388	A
USGS	11475800	1980-05-11	295	A
USGS	11475800	1980-05-12	273	A
USGS	11475800	1980-05-13	258	A
USGS	11475800	1980-05-14	246	A
USGS	11475800	1980-05-15	235	A
USGS	11475800	1980-05-16	225	A
USGS	11475800	1980-05-17	217	A
USGS	11475800	1980-05-18	208	A
USGS	11475800	1980-05-19	203	A
USGS	11475800	1980-05-20	196	A
USGS	11475800	1980-05-21	190	A
USGS	11475800	1980-05-22	185	A
USGS	11475800	1980-05-23	187	A
USGS	11475800	1980-05-24	190	A
USGS	11475800	1980-05-25	184	A
USGS	11475800	1980-05-26	178	A
USGS	11475800	1980-05-27	171	A
USGS	11475800	1980-05-28	168	A
USGS	11475800	1980-05-29	166	A
USGS	11475800	1980-05-30	159	A
USGS	11475800	1980-05-31	155	A
USGS	11475800	1980-06-01	154	A
USGS	11475800	1980-06-02	148	A
USGS	11475800	1980-06-03	145	A
USGS	11475800	1980-06-04	150	A
USGS	11475800	1980-06-05	153	A
USGS	11475800	1980-06-06	145	A
USGS	11475800	1980-06-07	139	A
USGS	11475800	1980-06-08	136	A
USGS	11475800	1980-06-09	132	A
USGS	11475800	1980-06-10	127	A
USGS	11475800	1980-06-11	125	A
USGS	11475800	1980-06-12	125	A
USGS	11475800	1980-06-13	126	A
USGS	11475800	1980-06-14	125	A
USGS	11475800	1980-06-15	120	A
USGS	11475800	1980-06-16	113	A
USGS	11475800	1980-06-17	111	A
USGS	11475800	1980-06-18	105	A
USGS	11475800	1980-06-19	100	A
USGS	11475800	1980-06-20	99	A
USGS	11475800	1980-06-21	98	A
USGS	11475800	1980-06-22	96	A
USGS	11475800	1980-06-23	95	A
USGS	11475800	1980-06-24	93	A
USGS	11475800	1980-06-25	95	A
USGS	11475800	1980-06-26	93	A
USGS	11475800	1980-06-27	88	A
USGS	11475800	1980-06-28	83	A
USGS	11475800	1980-06-29	79	A
USGS	11475800	1980-06-30	77	A
USGS	11475800	1980-07-01	73	A
USGS	11475800	1980-07-02	71	A
USGS	11475800	1980-07-03	73	A
USGS	11475800	1980-07-04	73	A
USGS	11475800	1980-07-05	73	A
USGS	11475800	1980-07-06	73	A
USGS	11475800	1980-07-07	73	A
USGS	11475800	1980-07-08	73	A
USGS	11475800	1980-07-09	75	A
USGS	11475800	1980-07-10	73	A
USGS	11475800	1980-07-11	68	A
USGS	11475800	1980-07-12	65	A
USGS	11475800	1980-07-13	62	A
USGS	11475800	1980-07-14	60	A
USGS	11475800	1980-07-15	59	A
USGS	11475800	1980-07-16	57	A
USGS	11475800	1980-07-17	54	A
USGS	11475800	1980-07-18	50	A
USGS	11475800	1980-07-19	48	A
USGS	11475800	1980-07-20	47	A
USGS	11475800	1980-07-21	46	A
USGS	11475800	1980-07-22	45	A
USGS	11475800	1980-07-23	44	A
USGS	11475800	1980-07-24	42	A
USGS	11475800	1980-07-25	41	A
USGS	11475800	1980-07-26	40	A
USGS	11475800	1980-07-27	38	A
USGS	11475800	1980-07-28	37	A
USGS	11475800	1980-07-29	36	A
USGS	11475800	1980-07-30	35	A
USGS	11475800	1980-07-31	34	A
USGS	11475800	1980-08-01	34	A
USGS	11475800	1980-08-02	32	A
USGS	11475800	1980-08-03	32	A
USGS	11475800	1980-08-04	31	A
USGS	11475800	1980-08-05	31	A
USGS	11475800	1980-08-06	31	A
USGS	11475800	1980-08-07	31	A
USGS	11475800	1980-08-08	31	A
USGS	11475800	1980-08-09	32	A
USGS	11475800	1980-08-10	32	A
USGS	11475800	1980-08-11	30	A
USGS	11475800	1980-08-12	30	A
USGS	11475800	1980-08-13	30	A
USGS	11475800	1980-08-14	29	A
USGS	11475800	1980-08-15	28	A
USGS	11475800	1980-08-16	27	A
USGS	11475800	1980-08-17	27	A
USGS	11475800	1980-08-18	27	A
USGS	11475800	1980-08-19	26	A
USGS	11475800	1980-08-20	26	A
USGS	11475800	1980-08-21	26	A
USGS	11475800	1980-08-22	26	A
USGS	11475800	1980-08-23	26	A
USGS	11475800	1980-08-24	26	A
USGS	11475800	1980-08-25	26	A
USGS	11475800	1980-08-26	25	A
USGS	11475800	1980-08-27	25	A
USGS	11475800	1980-08-28	24	A
USGS	11475800	1980-08-29	24	A
USGS	11475800	1980-08-30	24	A
USGS	11475800	1980-08-31	24	A
USGS	11475800	1980-09-01	24	A
USGS	11475800	1980-09-02	23	A
USGS	11475800	1980-09-03	23	A
USGS	11475800	1980-09-04	23	A
USGS	11475800	1980-09-05	22	A
USGS	11475800	1980-09-06	22	A
USGS	11475800	1980-09-07	22	A
USGS	11475800	1980-09-08	22	A
USGS	11475800	1980-09-09	22	A
USGS	11475800	1980-09-10	22	A
USGS	11475800	1980-09-11	22	A
USGS	11475800	1980-09-12	22	A
USGS	11475800	1980-09-13	22	A
USGS	11475800	1980-09-14	22	A
USGS	11475800	1980-09-15	22	A
USGS	11475800	1980-09-16	22	A
USGS	11475800	1980-09-17	22	A
USGS	11475800	1980-09-18	22	A
USGS	11475800	1980-09-19	23	A
USGS	11475800	1980-09-20	23	A
USGS	11475800	1980-09-21	23	A
USGS	11475800	1980-09-22	23	A
USGS	11475800	1980-09-23	23	A
USGS	11475800	1980-09-24	22	A
USGS	11475800	1980-09-25	22	A
USGS	11475800	1980-09-26	21	A
USGS	11475800	1980-09-27	21	A
USGS	11475800	1980-09-28	21	A
USGS	11475800	1980-09-29	21	A
USGS	11475800	1980-09-30	21	A
USGS	11475800	1980-10-01	21	A
USGS	11475800	1980-10-02	21	A
USGS	11475800	1980-10-03	20	A
USGS	11475800	1980-10-04	20	A
USGS	11475800	1980-10-05	19	A
USGS	11475800	1980-10-06	19	A
USGS	11475800	1980-10-07	19	A
USGS	11475800	1980-10-08	18	A
USGS	11475800	1980-10-09	18	A
USGS	11475800	1980-10-10	18	A
USGS	11475800	1980-10-11	20	A
USGS	11475800	1980-10-12	36	A
USGS	11475800	1980-10-13	45	A
USGS	11475800	1980-10-14	69	A
USGS	11475800	1980-10-15	56	A
USGS	11475800	1980-10-16	42	A
USGS	11475800	1980-10-17	35	A
USGS	11475800	1980-10-18	31	A
USGS	11475800	1980-10-19	30	A
USGS	11475800	1980-10-20	28	A
USGS	11475800	1980-10-21	27	A
USGS	11475800	1980-10-22	27	A
USGS	11475800	1980-10-23	27	A
USGS	11475800	1980-10-24	27	A
USGS	11475800	1980-10-25	29	A
USGS	11475800	1980-10-26	28	A
USGS	11475800	1980-10-27	28	A
USGS	11475800	1980-10-28	28	A
USGS	11475800	1980-10-29	27	A
USGS	11475800	1980-10-30	27	A
USGS	11475800	1980-10-31	27	A
USGS	11475800	1980-11-01	27	A
USGS	11475800	1980-11-02	28	A
USGS	11475800	1980-11-03	28	A
USGS	11475800	1980-11-04	28	A
USGS	11475800	1980-11-05	28	A
USGS	11475800	1980-11-06	28	A
USGS	11475800	1980-11-07	49	A
USGS	11475800	1980-11-08	86	A
USGS	11475800	1980-11-09	69	A
USGS	11475800	1980-11-10	50	A
USGS	11475800	1980-11-11	42	A
USGS	11475800	1980-11-12	38	A
USGS	11475800	1980-11-13	36	A
USGS	11475800	1980-11-14	34	A
USGS	11475800	1980-11-15	34	A
USGS	11475800	1980-11-16	34	A
USGS	11475800	1980-11-17	34	A
USGS	11475800	1980-11-18	32	A
USGS	11475800	1980-11-19	32	A
USGS	11475800	1980-11-20	31	A
USGS	11475800	1980-11-21	41	A
USGS	11475800	1980-11-22	138	A
USGS	11475800	1980-11-23	131	A
USGS	11475800	1980-11-24	84	A
USGS	11475800	1980-11-25	62	A
USGS	11475800	1980-11-26	52	A
USGS	11475800	1980-11-27	46	A
USGS	11475800	1980-11-28	43	A
USGS	11475800	1980-11-29	61	A
USGS	11475800	1980-11-30	149	A
USGS	11475800	1980-12-01	131	A
USGS	11475800	1980-12-02	3480	A
USGS	11475800	1980-12-03	7650	A
USGS	11475800	1980-12-04	4320	A
USGS	11475800	1980-12-05	1510	A
USGS	11475800	1980-12-06	923	A
USGS	11475800	1980-12-07	685	A
USGS	11475800	1980-12-08	542	A
USGS	11475800	1980-12-09	439	A
USGS	11475800	1980-12-10	367	A
USGS	11475800	1980-12-11	316	A
USGS	11475800	1980-12-12	278	A
USGS	11475800	1980-12-13	248	A
USGS	11475800	1980-12-14	222	A
USGS	11475800	1980-12-15	202	A
USGS	11475800	1980-12-16	189	A
USGS	11475800	1980-12-17	177	A
USGS	11475800	1980-12-18	166	A
USGS	11475800	1980-12-19	159	A
USGS	11475800	1980-12-20	150	A
USGS	11475800	1980-12-21	878	A
USGS	11475800	1980-12-22	902	A
USGS	11475800	1980-12-23	511	A
USGS	11475800	1980-12-24	384	A
USGS	11475800	1980-12-25	326	A
USGS	11475800	1980-12-26	282	A
USGS	11475800	1980-12-27	296	A
USGS	11475800	1980-12-28	414	A
USGS	11475800	1980-12-29	319	A
USGS	11475800	1980-12-30	273	A
USGS	11475800	1980-12-31	244	A
USGS	11475800	1981-01-01	216	A
USGS	11475800	1981-01-02	197	A
USGS	11475800	1981-01-03	237	A
USGS	11475800	1981-01-04	324	A
USGS	11475800	1981-01-05	262	A
USGS	11475800	1981-01-06	231	A
USGS	11475800	1981-01-07	206	A
USGS	11475800	1981-01-08	191	A
USGS	11475800	1981-01-09	176	A
USGS	11475800	1981-01-10	160	A
USGS	11475800	1981-01-11	149	A
USGS	11475800	1981-01-12	139	A
USGS	11475800	1981-01-13	129	A
USGS	11475800	1981-01-14	121	A
USGS	11475800	1981-01-15	113	A
USGS	11475800	1981-01-16	149	A
USGS	11475800	1981-01-17	312	A
USGS	11475800	1981-01-18	351	A
USGS	11475800	1981-01-19	406	A
USGS	11475800	1981-01-20	502	A
USGS	11475800	1981-01-21	480	A
USGS	11475800	1981-01-22	3620	A
USGS	11475800	1981-01-23	2960	A
USGS	11475800	1981-01-24	1740	A
USGS	11475800	1981-01-25	1190	A
USGS	11475800	1981-01-26	1370	A
USGS	11475800	1981-01-27	6650	A
USGS	11475800	1981-01-28	10800	A
USGS	11475800	1981-01-29	6650	A
USGS	11475800	1981-01-30	4470	A
USGS	11475800	1981-01-31	2780	A
USGS	11475800	1981-02-01	1860	A
USGS	11475800	1981-02-02	1400	A
USGS	11475800	1981-02-03	1130	A
USGS	11475800	1981-02-04	915	A
USGS	11475800	1981-02-05	811	A
USGS	11475800	1981-02-06	707	A
USGS	11475800	1981-02-07	629	A
USGS	11475800	1981-02-08	573	A
USGS	11475800	1981-02-09	525	A
USGS	11475800	1981-02-10	481	A
USGS	11475800	1981-02-11	1140	A
USGS	11475800	1981-02-12	467	A
USGS	11475800	1981-02-13	2080	A
USGS	11475800	1981-02-14	5700	A
USGS	11475800	1981-02-15	2680	A
USGS	11475800	1981-02-16	2170	A
USGS	11475800	1981-02-17	2090	A
USGS	11475800	1981-02-18	1580	A
USGS	11475800	1981-02-19	1430	A
USGS	11475800	1981-02-20	1260	A
USGS	11475800	1981-02-21	1090	A
USGS	11475800	1981-02-22	959	A
USGS	11475800	1981-02-23	879	A
USGS	11475800	1981-02-24	1600	A
USGS	11475800	1981-02-25	2040	A
USGS	11475800	1981-02-26	3720	A
USGS	11475800	1981-02-27	3610	A
USGS	11475800	1981-02-28	2430	A
USGS	11475800	1981-03-01	1800	A
USGS	11475800	1981-03-02	1440	A
USGS	11475800	1981-03-03	1200	A
USGS	11475800	1981-03-04	1790	A
USGS	11475800	1981-03-05	1350	A
USGS	11475800	1981-03-06	1130	A
USGS	11475800	1981-03-07	1020	A
USGS	11475800	1981-03-08	901	A
USGS	11475800	1981-03-09	804	A
USGS	11475800	1981-03-10	720	A
USGS	11475800	1981-03-11	659	A
USGS	11475800	1981-03-12	601	A
USGS	11475800	1981-03-13	562	A
USGS	11475800	1981-03-14	510	A
USGS	11475800	1981-03-15	606	A
USGS	11475800	1981-03-16	707	A
USGS	11475800	1981-03-17	541	A
USGS	11475800	1981-03-18	530	A
USGS	11475800	1981-03-19	595	A
USGS	11475800	1981-03-20	838	A
USGS	11475800	1981-03-21	1650	A
USGS	11475800	1981-03-22	1740	A
USGS	11475800	1981-03-23	1320	A
USGS	11475800	1981-03-24	1090	A
USGS	11475800	1981-03-25	2360	A
USGS	11475800	1981-03-26	4230	A
USGS	11475800	1981-03-27	2880	A
USGS	11475800	1981-03-28	1940	A
USGS	11475800	1981-03-29	1520	A
USGS	11475800	1981-03-30	1240	A
USGS	11475800	1981-03-31	1050	A
USGS	11475800	1981-04-01	1040	A
USGS	11475800	1981-04-02	894	A
USGS	11475800	1981-04-03	784	A
USGS	11475800	1981-04-04	703	A
USGS	11475800	1981-04-05	640	A
USGS	11475800	1981-04-06	592	A
USGS	11475800	1981-04-07	547	A
USGS	11475800	1981-04-08	508	A
USGS	11475800	1981-04-09	474	A
USGS	11475800	1981-04-10	447	A
USGS	11475800	1981-04-11	421	A
USGS	11475800	1981-04-12	400	A
USGS	11475800	1981-04-13	375	A
USGS	11475800	1981-04-14	358	A
USGS	11475800	1981-04-15	340	A
USGS	11475800	1981-04-16	323	A
USGS	11475800	1981-04-17	316	A
USGS	11475800	1981-04-18	301	A
USGS	11475800	1981-04-19	312	A
USGS	11475800	1981-04-20	312	A
USGS	11475800	1981-04-21	279	A
USGS	11475800	1981-04-22	265	A
USGS	11475800	1981-04-23	251	A
USGS	11475800	1981-04-24	244	A
USGS	11475800	1981-04-25	234	A
USGS	11475800	1981-04-26	234	A
USGS	11475800	1981-04-27	218	A
USGS	11475800	1981-04-28	209	A
USGS	11475800	1981-04-29	203	A
USGS	11475800	1981-04-30	194	A
USGS	11475800	1981-05-01	189	A
USGS	11475800	1981-05-02	180	A
USGS	11475800	1981-05-03	175	A
USGS	11475800	1981-05-04	172	A
USGS	11475800	1981-05-05	170	A
USGS	11475800	1981-05-06	162	A
USGS	11475800	1981-05-07	157	A
USGS	11475800	1981-05-08	152	A
USGS	11475800	1981-05-09	152	A
USGS	11475800	1981-05-10	147	A
USGS	11475800	1981-05-11	142	A
USGS	11475800	1981-05-12	138	A
USGS	11475800	1981-05-13	135	A
USGS	11475800	1981-05-14	128	A
USGS	11475800	1981-05-15	133	A
USGS	11475800	1981-05-16	135	A
USGS	11475800	1981-05-17	150	A
USGS	11475800	1981-05-18	486	A
USGS	11475800	1981-05-19	336	A
USGS	11475800	1981-05-20	251	A
USGS	11475800	1981-05-21	203	A
USGS	11475800	1981-05-22	178	A
USGS	11475800	1981-05-23	165	A
USGS	11475800	1981-05-24	157	A
USGS	11475800	1981-05-25	157	A
USGS	11475800	1981-05-26	150	A
USGS	11475800	1981-05-27	140	A
USGS	11475800	1981-05-28	128	A
USGS	11475800	1981-05-29	123	A
USGS	11475800	1981-05-30	119	A
USGS	11475800	1981-05-31	112	A
USGS	11475800	1981-06-01	110	A
USGS	11475800	1981-06-02	108	A
USGS	11475800	1981-06-03	104	A
